frame_id,positions,sizes,bounding_boxes,colors,distances,relationships
2281,"{'Player': (140, 114), 'Ball': (140, 175), 'Enemy': (16, 175)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 114, 4, 15), 'Ball': (140, 175, 2, 4), 'Enemy': (16, 175, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 61.0, 'Player_Enemy': 138.19189556555045, 'Ball_Enemy': 124.0}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2282,"{'Player': (140, 117), 'Ball': (141, 176), 'Enemy': (16, 175)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 117, 4, 15), 'Ball': (141, 176, 2, 4), 'Enemy': (16, 175, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 59.00847396772772, 'Player_Enemy': 136.8941196691808, 'Ball_Enemy': 125.00399993600205}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2283,"{'Player': (140, 117), 'Ball': (142, 177), 'Enemy': (16, 177)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 117, 4, 15), 'Ball': (142, 177, 2, 4), 'Enemy': (16, 177, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 60.03332407921454, 'Player_Enemy': 137.7534028617805, 'Ball_Enemy': 126.0}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2284,"{'Player': (140, 122), 'Ball': (143, 178), 'Enemy': (16, 177)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 122, 4, 15), 'Ball': (143, 178, 2, 4), 'Enemy': (16, 177, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 56.08029957123981, 'Player_Enemy': 135.6502856613284, 'Ball_Enemy': 127.00393694685216}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2285,"{'Player': (140, 122), 'Ball': (144, 179), 'Enemy': (16, 179)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 122, 4, 15), 'Ball': (144, 179, 2, 4), 'Enemy': (16, 179, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 57.14017850864661, 'Player_Enemy': 136.4734406395618, 'Ball_Enemy': 128.0}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2286,"{'Player': (140, 124), 'Ball': (145, 180), 'Enemy': (16, 179)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 124, 4, 15), 'Ball': (145, 180, 2, 4), 'Enemy': (16, 179, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 56.22277118748239, 'Player_Enemy': 135.6502856613284, 'Ball_Enemy': 129.00387591076478}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2287,"{'Player': (140, 124), 'Ball': (146, 181), 'Enemy': (16, 181)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 13)}","{'Player': (140, 124, 4, 15), 'Ball': (146, 181, 2, 4), 'Enemy': (16, 181, 4, 13)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 57.3149195236284, 'Player_Enemy': 136.4734406395618, 'Ball_Enemy': 130.0}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2288,"{'Player': (140, 122), 'Ball': (147, 182), 'Enemy': (16, 181)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 13)}","{'Player': (140, 122, 4, 15), 'Ball': (147, 182, 2, 4), 'Enemy': (16, 181, 4, 13)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 60.40695324215582, 'Player_Enemy': 137.32079230764728, 'Ball_Enemy': 131.00381673829202}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2289,"{'Player': (140, 122), 'Ball': (148, 183), 'Enemy': (16, 183)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 11)}","{'Player': (140, 122, 4, 15), 'Ball': (148, 183, 2, 4), 'Enemy': (16, 183, 4, 11)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 61.5223536610881, 'Player_Enemy': 138.19189556555045, 'Ball_Enemy': 132.0}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2290,"{'Player': (140, 121), 'Ball': (149, 184), 'Enemy': (16, 183)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 11)}","{'Player': (140, 121, 4, 15), 'Ball': (149, 184, 2, 4), 'Enemy': (16, 183, 4, 11)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 63.63961030678928, 'Player_Enemy': 138.63621460498698, 'Ball_Enemy': 133.00375934536586}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2291,"{'Player': (140, 121), 'Ball': (150, 185), 'Enemy': (16, 185)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 9)}","{'Player': (140, 121, 4, 15), 'Ball': (150, 185, 2, 4), 'Enemy': (16, 185, 4, 9)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 64.77653896280658, 'Player_Enemy': 139.54210834009928, 'Ball_Enemy': 134.0}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2292,"{'Player': (140, 121), 'Ball': (151, 186), 'Enemy': (16, 185)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 9)}","{'Player': (140, 121, 4, 15), 'Ball': (151, 186, 2, 4), 'Enemy': (16, 185, 4, 9)}","{'Player': (92, 186, 92), 'Ball': (224, 215, 208), 'Enemy': (213, 130, 74)}","{'Player_Ball': 65.92419889539804, 'Player_Enemy': 139.54210834009928, 'Ball_Enemy': 135.00370365289984}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2293,"{'Player': (140, 121), 'Ball': (152, 187), 'Enemy': (16, 187)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 7)}","{'Player': (140, 121, 4, 15), 'Ball': (152, 187, 2, 4), 'Enemy': (16, 187, 4, 7)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 67.08203932499369, 'Player_Enemy': 140.470637501223, 'Ball_Enemy': 136.0}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2294,"{'Player': (140, 121), 'Ball': (153, 188), 'Enemy': (16, 187)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 7)}","{'Player': (140, 121, 4, 15), 'Ball': (153, 188, 2, 4), 'Enemy': (16, 187, 4, 7)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 68.24954212300622, 'Player_Enemy': 140.470637501223, 'Ball_Enemy': 137.00364958642524}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2295,"{'Player': (140, 121), 'Ball': (154, 189), 'Enemy': (16, 189)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 5)}","{'Player': (140, 121, 4, 15), 'Ball': (154, 189, 2, 4), 'Enemy': (16, 189, 4, 5)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 69.42621983083913, 'Player_Enemy': 141.4213562373095, 'Ball_Enemy': 138.0}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2296,"{'Player': (140, 121), 'Ball': (155, 190), 'Enemy': (16, 189)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 5)}","{'Player': (140, 121, 4, 15), 'Ball': (155, 190, 2, 4), 'Enemy': (16, 189, 4, 5)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 70.61161377563892, 'Player_Enemy': 141.4213562373095, 'Ball_Enemy': 139.00359707575916}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2297,"{'Player': (140, 121), 'Ball': (156, 191), 'Enemy': (16, 191)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 3)}","{'Player': (140, 121, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 191, 4, 3)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 71.80529228406496, 'Player_Enemy': 142.3938200906205, 'Ball_Enemy': 140.0}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2298,"{'Player': (140, 127), 'Ball': (156, 191), 'Enemy': (16, 189)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 5)}","{'Player': (140, 127, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 189, 4, 5)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 65.96969000988257, 'Player_Enemy': 138.63621460498698, 'Ball_Enemy': 140.0142849854971}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2299,"{'Player': (140, 127), 'Ball': (156, 191), 'Enemy': (16, 187)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 7)}","{'Player': (140, 127, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 187, 4, 7)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 65.96969000988257, 'Player_Enemy': 137.7534028617805, 'Ball_Enemy': 140.05713120009278}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2300,"{'Player': (140, 130), 'Ball': (156, 191), 'Enemy': (16, 185)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 9)}","{'Player': (140, 130, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 185, 4, 9)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 63.06346010171025, 'Player_Enemy': 135.6502856613284, 'Ball_Enemy': 140.12851244482687}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2301,"{'Player': (140, 130), 'Ball': (156, 191), 'Enemy': (16, 183)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 11)}","{'Player': (140, 130, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 183, 4, 11)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 63.06346010171025, 'Player_Enemy': 134.8517704741024, 'Ball_Enemy': 140.22838514366484}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2302,"{'Player': (140, 131), 'Ball': (156, 191), 'Enemy': (16, 181)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 13)}","{'Player': (140, 131, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 181, 4, 13)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 62.0966987850401, 'Player_Enemy': 133.70115930686615, 'Ball_Enemy': 140.356688476182}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2303,"{'Player': (140, 131), 'Ball': (156, 191), 'Enemy': (16, 179)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 131, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 179, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 62.0966987850401, 'Player_Enemy': 132.9661611087573, 'Ball_Enemy': 140.51334456200237}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2304,"{'Player': (140, 129), 'Ball': (156, 191), 'Enemy': (16, 179)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 129, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 179, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 64.03124237432849, 'Player_Enemy': 133.70115930686615, 'Ball_Enemy': 140.51334456200237}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2305,"{'Player': (140, 129), 'Ball': (156, 191), 'Enemy': (16, 177)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 129, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 177, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 64.03124237432849, 'Player_Enemy': 132.9661611087573, 'Ball_Enemy': 140.69825869569246}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
2306,"{'Player': (140, 134), 'Ball': (156, 191), 'Enemy': (16, 175)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 134, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 175, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 59.20304046246274, 'Player_Enemy': 130.60245020672468, 'Ball_Enemy': 140.91131963046828}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2307,"{'Player': (140, 134), 'Ball': (156, 191), 'Enemy': (16, 173)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 134, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 173, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 59.20304046246274, 'Player_Enemy': 129.98846102635417, 'Ball_Enemy': 141.1523999087511}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2308,"{'Player': (140, 136), 'Ball': (156, 191), 'Enemy': (16, 171)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 136, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 171, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 57.28001396647874, 'Player_Enemy': 128.84486796143648, 'Ball_Enemy': 141.4213562373095}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2309,"{'Player': (140, 136), 'Ball': (156, 191), 'Enemy': (16, 169)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 136, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 169, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 57.28001396647874, 'Player_Enemy': 128.3160161476345, 'Ball_Enemy': 141.718029904455}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2310,"{'Player': (140, 134), 'Ball': (156, 191), 'Enemy': (16, 167)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 134, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 167, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 59.20304046246274, 'Player_Enemy': 128.3160161476345, 'Ball_Enemy': 142.04224723651762}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2311,"{'Player': (140, 134), 'Ball': (156, 191), 'Enemy': (16, 165)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 134, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 165, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 59.20304046246274, 'Player_Enemy': 127.81627439414747, 'Ball_Enemy': 142.3938200906205}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2312,"{'Player': (140, 127), 'Ball': (156, 191), 'Enemy': (16, 165)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 127, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 165, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 65.96969000988257, 'Player_Enemy': 129.6919426949878, 'Ball_Enemy': 142.3938200906205}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2313,"{'Player': (140, 127), 'Ball': (156, 191), 'Enemy': (16, 163)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 127, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 163, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 65.96969000988257, 'Player_Enemy': 129.1200991325518, 'Ball_Enemy': 142.772546380598}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2314,"{'Player': (140, 121), 'Ball': (156, 191), 'Enemy': (16, 161)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 121, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 161, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 71.80529228406496, 'Player_Enemy': 130.29197979921864, 'Ball_Enemy': 143.17821063276352}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2315,"{'Player': (140, 121), 'Ball': (156, 191), 'Enemy': (16, 159)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 121, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 159, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 71.80529228406496, 'Player_Enemy': 129.6919426949878, 'Ball_Enemy': 143.61058456812992}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2316,"{'Player': (140, 116), 'Ball': (156, 191), 'Enemy': (16, 157)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 116, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 157, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 76.68767828015137, 'Player_Enemy': 130.60245020672468, 'Ball_Enemy': 144.06942770761603}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2317,"{'Player': (140, 116), 'Ball': (156, 191), 'Enemy': (16, 155)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 116, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 155, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 76.68767828015137, 'Player_Enemy': 129.98846102635417, 'Ball_Enemy': 144.55448799674122}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2318,"{'Player': (140, 113), 'Ball': (156, 191), 'Enemy': (16, 153)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 113, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 153, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 79.62411694957753, 'Player_Enemy': 130.29197979921864, 'Ball_Enemy': 145.06550244630873}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2319,"{'Player': (140, 113), 'Ball': (156, 191), 'Enemy': (16, 151)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 113, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 151, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 79.62411694957753, 'Player_Enemy': 129.6919426949878, 'Ball_Enemy': 145.60219778561037}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2320,"{'Player': (140, 114), 'Ball': (156, 191), 'Enemy': (16, 151)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 114, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 151, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 78.64477096412705, 'Player_Enemy': 129.40247292845683, 'Ball_Enemy': 145.60219778561037}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2321,"{'Player': (140, 114), 'Ball': (156, 191), 'Enemy': (16, 149)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 114, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 149, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 78.64477096412705, 'Player_Enemy': 128.84486796143648, 'Ball_Enemy': 146.1642911247477}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2322,"{'Player': (140, 112), 'Ball': (156, 191), 'Enemy': (16, 147)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 112, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 147, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 80.60397012554654, 'Player_Enemy': 128.84486796143648, 'Ball_Enemy': 146.75149062275312}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2323,"{'Player': (140, 112), 'Ball': (156, 191), 'Enemy': (16, 145)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 112, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 145, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 80.60397012554654, 'Player_Enemy': 128.3160161476345, 'Ball_Enemy': 147.36349615830918}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2324,"{'Player': (140, 111), 'Ball': (156, 191), 'Enemy': (16, 143)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 111, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 143, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 81.58431221748455, 'Player_Enemy': 128.06248474865697, 'Ball_Enemy': 148.0}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2325,"{'Player': (140, 111), 'Ball': (156, 191), 'Enemy': (16, 141)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 111, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 141, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 81.58431221748455, 'Player_Enemy': 127.57742747053649, 'Ball_Enemy': 148.66068747318505}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2326,"{'Player': (140, 111), 'Ball': (156, 191), 'Enemy': (16, 139)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 111, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 139, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 81.58431221748455, 'Player_Enemy': 127.12198865656563, 'Ball_Enemy': 149.34523762075577}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2327,"{'Player': (140, 111), 'Ball': (156, 191), 'Enemy': (16, 137)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 111, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 137, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 81.58431221748455, 'Player_Enemy': 126.69648771769484, 'Ball_Enemy': 150.05332385522155}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
2328,"{'Player': (140, 113), 'Ball': (156, 191), 'Enemy': (16, 137)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 113, 4, 15), 'Ball': (156, 191, 2, 4), 'Enemy': (16, 137, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (167, 113, 71), 'Enemy': (213, 130, 74)}","{'Player_Ball': 79.62411694957753, 'Player_Enemy': 126.30122723077555, 'Ball_Enemy': 150.05332385522155}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
